"6:49 A ","6:51 A ","6:52 A ","6:55 A ","6:57 A ","6:59 A ","7:01 A ","7:04 A ","7:07 A ","7:12 A ","7:14 A ","7:15 A ","7:16 A "
"6:56 A ","6:58 A ","6:59 A ","7:02 A ","7:04 A ","7:06 A ","7:08 A ","7:11 A ","7:14 A ","7:19 A ","7:21 A ","7:22 A ","7:23 A "
"7:02 A ","7:04 A ","7:05 A ","7:08 A ","7:10 A ","7:12 A ","7:14 A ","7:17 A ","7:20 A ","7:25 A ","7:27 A ","7:28 A ","7:29 A "
"7:07 A ","7:09 A ","7:10 A ","7:13 A ","7:15 A ","7:17 A ","7:19 A ","7:22 A ","7:25 A ","7:30 A ","7:32 A ","7:33 A ","7:34 A "
"7:12 A ","7:14 A ","7:15 A ","7:18 A ","7:20 A ","7:22 A ","7:24 A ","7:27 A ","7:30 A ","7:35 A ","7:37 A ","7:38 A ","7:39 A "
"7:17 A ","7:19 A ","7:20 A ","7:23 A ","7:25 A ","7:27 A ","7:29 A ","7:32 A ","7:35 A ","7:40 A ","7:42 A ","7:43 A ","7:44 A "
"7:22 A ","7:24 A ","7:25 A ","7:28 A ","7:30 A ","7:32 A ","7:34 A ","7:37 A ","7:40 A ","7:45 A ","7:47 A ","7:48 A ","7:49 A "
"7:27 A ","7:29 A ","7:30 A ","7:33 A ","7:35 A ","7:37 A ","7:39 A ","7:42 A ","7:45 A ","7:50 A ","7:52 A ","7:53 A ","7:54 A "
"X7:32 A ","7:34 A ","7:35 A ","————","————","———&gt;","7:42 A ","7:45 A ","7:48 A ","7:53 A ","7:55 A ","7:56 A ","7:57 A "
"————","——&gt; ","W7:38 A ","7:41 A ","7:43 A ","7:45 A ","7:47 A ","7:50 A ","7:52 A ","7:57 A ","7:59 A ","8:00 A ","8:01 A "
"X7:40 A ","7:42 A ","7:43 A ","————","————","———&gt;","7:50 A ","7:53 A ","7:56 A ","8:01 A ","8:03 A ","8:04 A ","8:05 A "
"————","——&gt;","W7:46 A ","7:49 A ","7:51 A ","7:53 A ","7:55 A ","7:58 A ","8:00 A ","8:05 A ","8:07 A ","8:08 A ","8:09 A "
"X7:48 A ","7:50 A ","7:51 A ","————","————","———&gt;","7:58 A ","8:01 A ","8:04 A ","8:09 A ","8:11 A ","8:12 A ","8:13 A "
"————","——&gt; ","W7:55 A ","7:58 A ","8:00 A ","8:02 A ","8:04 A ","8:07 A ","8:09 A ","8:14 A ","8:16 A ","8:17 A ","8:18 A "
"X7:56 A ","7:58 A ","7:59 A ","————","————","———&gt;","8:06 A ","8:09 A ","8:12 A ","8:17 A ","8:19 A ","8:20 A ","8:21 A "
"————","——&gt; ","W8:02 A ","8:05 A ","8:07 A ","8:09 A ","8:11 A ","8:14 A ","8:16 A ","8:21 A ","8:23 A ","8:24 A ","8:25 A "
"X8:04 A ","8:06 A ","8:07 A ","————","————","———&gt;","8:14 A ","8:17 A ","8:20 A ","8:25 A ","8:27 A ","8:28 A ","8:29 A "
"————","——&gt;","W8:11 A ","8:14 A ","8:16 A ","8:18 A ","8:20 A ","8:23 A ","8:25 A ","8:30 A ","8:32 A ","8:33 A ","8:34 A "
"X8:12 A ","8:14 A ","8:15 A ","————","————","———&gt;","8:22 A ","8:25 A ","8:28 A ","8:33 A ","8:35 A ","8:36 A ","8:37 A "
"————","——&gt;","W8:18 A ","8:21 A ","8:23 A ","8:25 A ","8:27 A ","8:30 A ","8:32 A ","8:37 A ","8:39 A ","8:40 A ","8:41 A "
"X8:20 A ","8:22 A ","8:23 A ","————","————","———&gt;","8:30 A ","8:33 A ","8:36 A ","8:41 A ","8:43 A ","8:44 A ","8:45 A "
"————","——&gt; ","W8:26 A ","8:29 A ","8:31 A ","8:33 A ","8:35 A ","8:38 A ","8:40 A ","8:45 A ","8:47 A ","8:48 A ","8:49 A "
"8:28 A ","8:30 A ","8:31 A ","8:34 A ","8:36 A ","8:38 A ","8:40 A ","8:43 A ","8:46 A ","8:51 A ","8:53 A ","8:54 A ","8:55 A "
"8:34 A ","8:36 A ","8:37 A ","8:40 A ","8:42 A ","8:44 A ","8:46 A ","8:49 A ","8:52 A ","8:57 A ","8:59 A ","9:00 A ","9:01 A "
"8:42 A ","8:44 A ","8:45 A ","8:48 A ","8:50 A ","8:52 A ","8:54 A ","8:57 A ","9:00 A ","9:05 A ","9:07 A ","9:08 A ","9:09 A "
"8:51 A ","8:53 A ","8:54 A ","8:57 A ","8:59 A ","9:01 A ","9:03 A ","9:06 A ","9:09 A ","9:14 A ","9:16 A ","9:17 A ","9:18 A "
"9:18 A ","9:20 A ","9:21 A ","9:24 A ","9:26 A ","9:28 A ","9:31 A ","9:34 A ","9:36 A ","9:42 A ","9:44 A ","9:45 A ","9:46 A "
"9:44 A ","9:46 A ","9:47 A ","9:50 A ","9:52 A ","9:54 A ","9:57 A ","10:00 A ","10:02 A ","10:08 A ","10:10 A ","10:11 A ","10:12 A "
"10:10 A ","10:12 A ","10:13 A ","10:16 A ","10:18 A ","10:20 A ","10:23 A ","10:26 A ","10:28 A ","10:34 A ","10:36 A ","10:37 A ","10:38 A "
"10:36 A ","10:38 A ","10:39 A ","10:42 A ","10:44 A ","10:46 A ","10:49 A ","10:52 A ","10:54 A ","11:00 A ","11:02 A ","11:03 A ","11:04 A "
"11:02 A ","11:04 A ","11:05 A ","11:08 A ","11:10 A ","11:12 A ","11:15 A ","11:18 A ","11:20 A ","11:26 A ","11:28 A ","11:29 A ","11:30 A "
"11:28 A ","11:30 A ","11:31 A ","11:34 A ","11:36 A ","11:38 A ","11:41 A ","11:44 A ","11:46 A ","11:52 A ","11:54 A ","11:55 A ","11:56 A "
"11:54 A ","11:56 A ","11:57 A ","12:00 P ","12:02 P ","12:04 P ","12:07 P ","12:10 P ","12:12 P ","12:18 P ","12:20 P ","12:21 P ","12:22 P "
"12:20 P ","12:22 P ","12:23 P ","12:26 P ","12:28 P ","12:30 P ","12:33 P ","12:36 P ","12:38 P ","12:44 P ","12:46 P ","12:47 P ","12:48 P "
"12:46 P ","12:48 P ","12:49 P ","12:52 P ","12:54 P ","12:56 P ","12:59 P ","1:02 P ","1:04 P ","1:10 P ","1:12 P ","1:13 P ","1:14 P "
"1:12 P ","1:14 P ","1:15 P ","1:18 P ","1:20 P ","1:22 P ","1:25 P ","1:28 P ","1:30 P ","1:36 P ","1:38 P ","1:39 P ","1:40 P "
"1:38 P ","1:40 P ","1:41 P ","1:44 P ","1:46 P ","1:48 P ","1:51 P ","1:54 P ","1:56 P ","2:02 P ","2:04 P ","2:05 P ","2:06 P "
"2:04 P ","2:06 P ","2:07 P ","2:10 P ","2:12 P ","2:14 P ","2:17 P ","2:20 P ","2:22 P ","2:28 P ","2:30 P ","2:31 P ","2:32 P "
"2:30 P ","2:32 P ","2:33 P ","2:36 P ","2:38 P ","2:40 P ","2:43 P ","2:46 P ","2:48 P ","2:54 P ","2:56 P ","2:57 P ","2:58 P "
"2:55 P ","2:57 P ","2:58 P ","3:01 P ","3:03 P ","3:05 P ","3:08 P ","3:11 P ","3:13 P ","3:19 P ","3:21 P ","3:22 P ","3:23 P "
"3:20 P ","3:22 P ","3:23 P ","3:26 P ","3:28 P ","3:30 P ","3:33 P ","3:36 P ","3:38 P ","3:44 P ","3:46 P ","3:47 P ","3:48 P "
"3:45 P ","3:47 P ","3:48 P ","3:51 P ","3:53 P ","3:55 P ","3:58 P ","4:01 P ","4:03 P ","4:09 P ","4:11 P ","4:12 P ","4:13 P "
"4:10 P ","4:12 P ","4:13 P ","4:16 P ","4:18 P ","4:20 P ","4:23 P ","4:26 P ","4:28 P ","4:34 P ","4:36 P ","4:37 P ","4:38 P "
"4:57 P ","4:59 P ","5:00 P ","5:03 P ","5:05 P ","5:07 P ","5:10 P ","5:13 P ","5:15 P ","5:21 P ","5:23 P ","5:24 P ","5:25 P "
"5:33 P ","5:35 P ","5:36 P ","5:39 P ","5:41 P ","5:43 P ","5:46 P ","5:49 P ","5:51 P ","5:57 P ","5:59 P ","6:00 P ","6:01 P "
"5:41 P ","5:43 P ","5:44 P ","5:47 P ","5:49 P ","5:51 P ","5:54 P ","5:57 P ","5:59 P ","6:05 P ","6:07 P ","6:08 P ","6:09 P "
"6:15 P ","6:17 P ","6:18 P ","6:21 P ","6:23 P ","6:25 P ","6:28 P ","6:31 P ","6:33 P ","6:39 P ","6:41 P ","6:42 P ","6:43 P "
"6:41 P ","6:43 P ","6:44 P ","6:47 P ","6:49 P ","6:51 P ","6:54 P ","6:57 P ","6:59 P ","7:05 P ","7:07 P ","7:08 P ","7:09 P "
"7:07 P ","7:09 P ","7:10 P ","7:13 P ","7:15 P ","7:17 P ","7:20 P ","7:23 P ","7:25 P ","7:31 P ","7:33 P ","7:34 P ","7:35 P "
"7:33 P ","7:35 P ","7:36 P ","7:39 P ","7:41 P ","7:43 P ","7:46 P ","7:49 P ","7:51 P ","7:57 P ","7:59 P ","8:00 P ","8:01 P "
"7:59 P ","8:01 P ","8:02 P ","8:05 P ","8:07 P ","8:09 P ","8:12 P ","8:15 P ","8:17 P ","8:23 P ","8:25 P ","8:26 P ","8:27 P "
"8:25 P ","8:27 P ","8:28 P ","8:31 P ","8:33 P ","8:35 P ","8:38 P ","8:41 P ","8:43 P ","8:49 P ","8:51 P ","8:52 P ","8:53 P "
"8:51 P ","8:53 P ","8:54 P ","8:57 P ","8:59 P ","9:01 P ","9:04 P ","9:07 P ","9:09 P ","9:15 P ","9:17 P ","9:18 P ","9:19 P "
"9:17 P ","9:19 P ","9:20 P ","9:23 P ","9:25 P ","9:27 P ","9:30 P ","9:33 P ","9:35 P ","9:41 P ","9:43 P ","9:44 P ","9:45 P "
"9:43 P ","9:45 P ","9:46 P ","9:49 P ","9:51 P ","9:53 P ","9:56 P ","9:59 P ","10:01 P ","10:07 P ","10:09 P ","10:10 P ","10:11 P "
"10:09 P ","10:11 P ","10:12 P ","10:15 P ","10:17 P ","10:19 P ","10:22 P ","10:25 P ","10:27 P ","10:33 P ","10:35 P ","10:36 P ","10:37 P "
"10:35 P ","10:37 P ","10:38 P ","10:41 P ","10:43 P ","10:45 P ","10:48 P ","10:51 P ","10:53 P ","10:59 P ","11:01 P ","11:02 P ","11:03 P "
"11:01 P ","11:03 P ","11:04 P ","11:07 P ","11:09 P ","11:11 P ","11:14 P ","11:17 P ","11:19 P ","11:25 P ","11:27 P ","11:28 P ","11:29 P "
"11:30 P ","11:32 P ","11:33 P ","11:36 P ","11:38 P ","11:40 P ","11:43 P ","11:46 P ","11:48 P ","11:54 P ","11:56 P ","11:57 P ","11:58 P"
