"1:50P","1:52P","1:53P","1:56P","1:58P","2:00P","2:02P","2:05P","2:06P","2:12P","2:15P","2:16P","2:18P"
"2:10P","2:12P","2:13P","2:16P","2:18P","2:20P","2:22P","2:25P","2:26P","2:32P","2:35P","2:36P","2:38P"
"2:30P","2:32P","2:33P","2:36P","2:38P","2:40P","2:42P","2:45P","2:46P","2:52P","2:55P","2:56P","2:58P"
"2:50P","2:52P","2:53P","2:56P","2:58P","3:00P","3:02P","3:05P","3:06P","3:12P","3:15P","3:16P","3:18P"
"3:10P","3:12P","3:13P","3:16P","3:18P","3:20P","3:22P","3:25P","3:26P","3:32P","3:35P","3:36P","3:38P"
"3:30P","3:32P","3:33P","3:36P","3:38P","3:40P","3:42P","3:45P","3:46P","3:52P","3:55P","3:56P","3:58P"
"3:50P","3:52P","3:53P","3:56P","3:58P","4:00P","4:02P","4:05P","4:06P","4:12P","4:15P","4:16P","4:18P"
"4:10P","4:12P","4:13P","4:16P","4:18P","4:20P","4:22P","4:25P","4:26P","4:32P","4:35P","4:36P","4:38P"
"4:30P","4:32P","4:33P","4:36P","4:38P","4:40P","4:42P","4:45P","4:46P","4:52P","4:55P","4:56P","4:58P"
"4:50P","4:52P","4:53P","4:56P","4:58P","5:00P","5:02P","5:05P","5:06P","5:12P","5:15P","5:16P","5:18P"
"5:10P","5:12P","5:13P","5:16P","5:18P","5:20P","5:22P","5:25P","5:26P","5:32P","5:35P","5:36P","5:38P"
"5:30P","5:32P","5:33P","5:36P","5:38P","5:40P","5:42P","5:45P","5:46P","5:52P","5:55P","5:56P","5:58P"
"5:50P","5:52P","5:53P","5:56P","5:58P","6:00P","6:02P","6:05P","6:06P","6:12P","6:15P","6:16P","6:18P"
"6:10P","6:12P","6:13P","6:16P","6:18P","6:20P","6:22P","6:25P","6:26P","6:32P","6:35P","6:36P","6:38P"
"6:30P","6:32P","6:33P","6:36P","6:38P","6:40P","6:42P","6:45P","6:46P","6:52P","6:55P","6:56P","6:58P"
"6:50P","6:52P","6:53P","6:56P","6:58P","7:00P","7:02P","7:05P","7:06P","7:12P","7:15P","7:16P","7:18P"
"7:10P","7:12P","7:13P","7:16P","7:18P","7:20P","7:22P","7:25P","7:26P","7:32P","7:35P","7:36P","7:38P"
"7:30P","7:32P","7:33P","7:36P","7:38P","7:40P","7:42P","7:45P","7:46P","7:52P","7:55P","7:56P","7:58P"
"7:50P","7:52P","7:53P","7:56P","7:58P","8:00P","8:02P","8:05P","8:06P","8:12P","8:15P","8:16P","8:18P"
"8:10P","8:12P","8:13P","8:16P","8:18P","8:20P","8:22P","8:25P","8:26P","8:32P","8:35P","8:36P","8:38P"
"8:30P","8:32P","8:33P","8:36P","8:38P","8:40P","8:42P","8:45P","8:46P","8:52P","8:55P","8:56P","8:58P"
"8:50P","8:52P","8:53P","8:56P","8:58P","9:00P","9:02P","9:05P","9:06P","9:12P","9:15P","9:16P","9:18P"
"9:10P","9:12P","9:13P","9:16P","9:18P","9:20P","9:22P","9:25P","9:26P","9:32P","9:35P","9:36P","9:38P"
"9:30P","9:32P","9:33P","9:36P","9:38P","9:40P","9:42P","9:45P","9:46P","9:52P","9:55P","9:56P","9:58P"
"9:50P","9:52P","9:53P","9:56P","9:58P","10:00P","10:02P","10:05P","10:06P","10:12P","10:15P","10:16P","10:18P"
"10:10P","10:12P","10:13P","10:16P","10:18P","10:20P","10:22P","10:25P","10:26P","10:32P","10:35P","10:36P","10:38P"
"10:30P","10:32P","10:33P","10:36P","10:38P","10:40P","10:42P","10:45P","10:46P","10:52P","10:55P","10:56P","10:58P"
"10:50P","10:52P","10:53P","10:56P","10:58P","11:00P","11:02P","11:05P","11:06P","11:12P","11:15P","11:16P","11:18P"
"11:10P","11:12P","11:13P","11:16P","11:18P","11:20P","11:22P","11:25P","11:26P","11:32P","11:35P","11:36P","11:38P"
"11:30P","11:32P","11:33P","11:36P","11:38P","11:40P","11:42P","11:45P","11:46P","11:52P","11:55P","11:56P","11:58P"
